,Prompts,turbidity
169,Would the mixture involving the ditopic CC(C)(CN)CN and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 44.0 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 102.115698455 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 102.18 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 7 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.5 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 89.9. ,0
170,Would the mixture involving the ditopic N[C@H]1CN(Cc2ccccc2)C[C@@H]1N and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 167.0 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 191.142247555 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 191.27 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 1 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 14 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.2 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 55.3 and of the tritopic specie is 89.9. ,0
171,Would the mixture involving the ditopic N[C@H]([C@H](C1=CC=CC=C1)N)C2=CC=CC=C2 and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 171.0 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 3 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 212.131348519 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 212.29 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 2 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 16 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is 1.4 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 89.9. ,0
172,Would the mixture involving the ditopic Nc1ccc(Oc2ccc(N)cc2)cc1 and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 162.0 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 200.094963011 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 200.24 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 2 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 15 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is 1.4 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 61.3 and of the tritopic specie is 89.9. ,0
173,Would the mixture involving the ditopic NC1=NON=C1N and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 58.7 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 0 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 100.03851076 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 100.08 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 1 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  5 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 7 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.5 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 91.0 and of the tritopic specie is 89.9. ,0
174,Would the mixture involving the ditopic N[C@H]1CCC[C@H](C1)N and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 64.9 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 0 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 114.115698455 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 114.19 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 8 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.3 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 89.9. ,0
175,Would the mixture involving the ditopic N[C@@H]1[C@H](CCCC1)N and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 62.9 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 0 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 114.115698455 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 114.19 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 8 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.3 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 89.9. ,0
176,Would the mixture involving the ditopic NCCCCCCNCCCCCCN and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 95.0 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 12 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 215.236147938 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 215.38 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 3 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 15 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is 0.8 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 64.1 and of the tritopic specie is 89.9. ,1
177,Would the mixture involving the ditopic NCCCCCCN and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 31.5 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 5 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 116.131348519 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 116.2 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 8 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.2 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 89.9. ,1
178,Would the mixture involving the ditopic NCc1ccc(CN)cc1 and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 73.3 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 136.100048391 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 136.19 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 1 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 10 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.4 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 89.9. ,0
179,Would the mixture involving the ditopic NCC1CCC(CN)CC1 and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 73.3 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 142.146998583 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 142.24 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 10 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is 0.1 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 89.9. ,0
180,Would the mixture involving the ditopic CN(CCCN)CCCN and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 57.9 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 6 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 145.157897619 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 145.25 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 10 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.9 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 55.3 and of the tritopic specie is 89.9. ,1
181,Would the mixture involving the ditopic NCCOCCN and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 28.9 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 4 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 104.094963011 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 104.15 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 7 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -1.8 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 61.3 and of the tritopic specie is 89.9. ,1
182,Would the mixture involving the ditopic NCC1=CC(CN)=CC=C1 and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 83.3 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 136.100048391 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 136.19 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 1 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 10 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.3 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 89.9. ,1
183,Would the mixture involving the ditopic NCC(CN)O and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 28.0 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 90.079312947 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 90.12 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 3 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 6 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -2.3 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 72.3 and of the tritopic specie is 89.9. ,1
184,Would the mixture involving the ditopic NCCCC[C@H](N)C(=O)O and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 106.0 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 1 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 5 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 146.105527694 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 146.19 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  4 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 3 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 10 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -3.0 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 89.3 and of the tritopic specie is 89.9. ,1
185,Would the mixture involving the ditopic N[C@H]1CC[C@H](N)CC1 and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 54.9 and of the tritopic specie is 483.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 0 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 114.115698455 and of the tritopic specie is 393.11134135. The molecular weight of the ditopic specie is 114.19 and of the tritopic specie is 393.4. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 8 and of the tritopic specie is 30.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.3 and of the tritopic specie is 3.3. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 89.9. ,1
186,Would the mixture involving the ditopic NCCN and tritopic O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)cc(C#Cc3ccc(C=O)cc3)c2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 6.0 and of the tritopic specie is 819.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 1 and of the tritopic specie is 9.0. The exact mass of the ditopic specie is 60.068748264 and of the tritopic specie is 462.125594432. The molecular weight of the ditopic specie is 60.1 and of the tritopic specie is 462.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 3.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 4 and of the tritopic specie is 36.0. The logP (octanol/water partition coefficient) of the ditopic specie is -2.0 and of the tritopic specie is 6.4. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 51.2. ,0
187,Would the mixture involving the ditopic CC(C)(CN)CN and tritopic O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)cc(C#Cc3ccc(C=O)cc3)c2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 44.0 and of the tritopic specie is 819.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 9.0. The exact mass of the ditopic specie is 102.115698455 and of the tritopic specie is 462.125594432. The molecular weight of the ditopic specie is 102.18 and of the tritopic specie is 462.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 3.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 7 and of the tritopic specie is 36.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.5 and of the tritopic specie is 6.4. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 51.2. ,0
188,Would the mixture involving the ditopic N[C@H]1CN(Cc2ccccc2)C[C@@H]1N and tritopic O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)cc(C#Cc3ccc(C=O)cc3)c2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 167.0 and of the tritopic specie is 819.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 9.0. The exact mass of the ditopic specie is 191.142247555 and of the tritopic specie is 462.125594432. The molecular weight of the ditopic specie is 191.27 and of the tritopic specie is 462.5. The number of aromatic groups in the ditopic specie is 1 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 3.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 14 and of the tritopic specie is 36.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.2 and of the tritopic specie is 6.4. The TPSA (topological polar surface area) of the ditopic specie is 55.3 and of the tritopic specie is 51.2. ,0
189,Would the mixture involving the ditopic N[C@H]([C@H](C1=CC=CC=C1)N)C2=CC=CC=C2 and tritopic O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)cc(C#Cc3ccc(C=O)cc3)c2)cc1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 171.0 and of the tritopic specie is 819.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 3 and of the tritopic specie is 9.0. The exact mass of the ditopic specie is 212.131348519 and of the tritopic specie is 462.125594432. The molecular weight of the ditopic specie is 212.29 and of the tritopic specie is 462.5. The number of aromatic groups in the ditopic specie is 2 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 3.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 16 and of the tritopic specie is 36.0. The logP (octanol/water partition coefficient) of the ditopic specie is 1.4 and of the tritopic specie is 6.4. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 51.2. ,0
